date,NTGY,REE,SAN
2007-07-24,20.297194344,4.9933337107,5.5087756513
2007-07-25,20.069431265,4.9711147831,5.5087756513
2007-07-26,19.535064042,4.938527022,5.3257308904
2007-07-27,19.456222975,4.8733515006,5.4216114795
2007-07-30,19.114578359,4.8096572411,5.3518801423
2007-07-31,19.683986055,4.9296394514,5.5087756513
2007-08-01,19.228459898,4.8733515006,5.4390443138
2007-08-02,19.578864634,4.888164119,5.4739099826
2007-08-03,19.403662265,4.8852015951,5.3780293938
2007-08-06,19.044497411,4.8155822882,5.3257308904
2007-08-07,19.026977174,4.8141010261,5.5087756513
2007-08-08,19.368621793,4.8229885976,5.6046562402
2007-08-09,19.158378951,4.839282477799999,5.534924902699999
2007-08-10,18.545170663,4.8096572411,5.3518801423
2007-08-13,19.05325753,4.8141010261,5.5087756513
2007-08-14,18.641531965,4.7992884082,5.386745810700001
2007-08-15,18.737893268,4.8052134551,5.3780293938
2007-08-16,17.765520124000002,4.5519176781,5.1514025472
2007-08-17,18.037083794,4.6156119377,5.4041786452
2007-08-20,18.229806399,4.6570872696,5.3693129765
2007-08-21,18.16848557,4.540067583,5.3344473079000005
2007-08-22,18.492609952,4.7044876492,5.3780293938
2007-08-23,18.229806399,4.7089314344,5.3344473079000005
2007-08-24,18.229806399,4.7163377441000005,5.3344473079000005
2007-08-27,18.080884386,4.7044876492,5.3344473079000005
2007-08-28,17.809320717000002,4.7237440529,5.203701050199999
2007-08-29,17.984523084,4.7578130759,5.2385667191000005
2007-08-30,18.413768886,4.7859570509,5.2559995533
2007-08-31,18.115924861,4.891126642900001,5.3344473079000005
2007-09-03,17.8969219,4.9118643086,5.3693129765
2007-09-04,17.537757044,4.9237144032,5.4128950624000005
2007-09-05,17.108511244000002,4.868907714800001,5.2472831361
2007-09-06,17.003389824,4.8555763587000005,5.2559995533
2007-09-07,16.416461889,4.9059392611,5.1165368786
2007-09-10,16.30258035,4.908901785299999,5.0729547927
2007-09-11,16.845707690999998,4.9977774964,5.1252532957
2007-09-12,16.880748165,5.0140713765,5.0816712099
2007-09-13,17.161071954,5.0170339003,5.1339697131
2007-09-14,16.985869586,5.0333277803,5.0816712099
2007-09-17,17.248673138,5.0244402094,5.0119398725
2007-09-18,17.669158821,5.0037025439,5.14268613
2007-09-19,18.17724569,5.2510732737,5.3605965595
2007-09-20,18.133445096,5.2421857028,5.3344473079000005
2007-09-21,18.072124268,5.2658858924,5.3518801423
2007-09-24,18.080884386,5.2881048198,5.3605965595
2007-09-25,17.940722492,5.2821797723,5.3344473079000005
2007-09-26,18.457569478,5.3088424858,5.386745810700001
2007-09-27,18.475089715,5.3325426754,5.4826263997
2007-09-28,18.361208176,5.3843868408,5.4564771482
2007-10-01,18.369968293,5.3754992692,5.4651935654
2007-10-02,18.50137007,5.3266176283,5.534924902699999
2007-10-03,18.264846872,5.385868102100001,5.5087756513
2007-10-04,18.291127227,5.3606866509,5.5087756513
2007-10-05,18.098404623,5.374018007799999,5.5697905712
2007-10-08,17.809320717000002,5.325136366000001,5.5174920683
2007-10-09,17.800560597,5.3517990799,5.5087756513
2007-10-10,17.809320717000002,5.3784617928,5.4826263997
2007-10-11,18.28236711,5.4658562428,5.500059234
2007-10-12,18.072124268,5.9028284896,5.5087756513
2007-10-15,17.984523084,5.9309724648,5.5697905712
2007-10-16,18.352448058,5.916159846699999,5.5697905712
2007-10-17,19.079537885,5.908753536799999,5.6046562402
2007-10-18,19.49126345,5.874684514299999,5.639521909
2007-10-19,19.175899187,5.868759466699999,5.630805491499999
2007-10-22,19.044497411,5.7991401597,5.5785069886
2007-10-23,19.228459898,5.7976588977,5.6046562402
2007-10-24,19.105818241,5.7028581392,5.5087756513
2007-10-25,19.368621793,5.8628344198,5.6046562402
2007-10-26,19.60514499,5.8524655864,5.7092532462
2007-10-29,20.121991975,5.8169153021,5.8312830866
2007-10-30,19.675225937,5.7784024936,5.9358800926
2007-10-31,19.683986055,5.7398896853,5.9707457614
2007-11-01,19.60514499,5.728039591,5.866148755299999
2007-11-02,19.517543805,5.7384084236,5.8835815895
2007-11-05,19.175899187,5.7769212321,5.8312830866
2007-11-06,19.281020608,5.7532210422,5.8312830866
2007-11-07,19.009456938,5.791733850700001,5.805133835
2007-11-08,19.27226049,5.8021026833,6.014327847300001
2007-11-09,19.631425345,5.7769212321,5.9358800926
2007-11-12,19.964309845,5.8302466585,5.9358800926
2007-11-13,19.456222975,5.7161894959,5.962029344199999
2007-11-14,19.692746172,5.7813650175,5.9445965097
2007-11-15,19.60514499,5.8243216114,5.9097308413
2007-11-16,20.051911027,5.9309724648,5.9358800926
2007-11-19,19.867948542,5.8983847043,5.8574323381
2007-11-20,19.938029489,5.7650711372000005,5.9358800926
2007-11-21,19.780347358,5.5947260238,5.805133835
2007-11-22,19.6577057,5.843578015399999,5.7615517491
2007-11-23,19.412422385,5.7976588977,5.8138502521
2007-11-26,19.421182503,5.8420967542,5.7615517491
2007-11-27,19.368621793,5.8035839452,5.7702681663
2007-11-28,19.631425345,5.9739290589,5.8574323381
2007-11-29,19.640185462,5.9857791533,5.8312830866
2007-11-30,19.500023569,6.2479625021,5.866148755299999
2007-12-03,19.999350317,6.428676448099999,5.866148755299999
2007-12-04,20.121991975,6.5057020646,5.8574323381
2007-12-05,20.297194344,6.526439730599999,5.8835815895
2007-12-06,19.964309845,6.5249584686,5.874865172200001
2007-12-07,19.973069962,6.449414114400001,5.9707457614
2007-12-10,19.60514499,6.307212975900001,6.014327847300001
2007-12-11,19.727786647,6.244999977999999,6.014327847300001
2007-12-12,19.754067002,6.373869759400001,5.988178595700001
2007-12-13,19.219699779000003,6.5116271121,5.866148755299999
2007-12-14,19.473743214,6.643459416900001,5.874865172200001
2007-12-17,19.184659306,6.5945777762,5.7877010007
2007-12-18,18.904335517,6.584208943099999,5.7615517491
2007-12-19,18.834254568,6.5812464188,5.7702681663
2007-12-20,19.009456938,6.4864456607,5.805133835
2007-12-21,18.965656344,6.4612642084,5.9010144239
2007-12-27,18.895575399,6.4168263533,5.9097308413
2007-12-28,18.545170663,6.4049762582000005,5.9358800926
2008-01-02,18.273606992,6.3073474018,5.8574323381
2008-01-03,18.387488531,6.3402293075,5.805133835
2008-01-04,17.537757044,6.1279915514,5.7092532462
2008-01-07,17.634118348,6.0697008997,5.6743875774
2008-01-08,17.712959414,6.2460674859,5.5872234057000005
2008-01-09,18.33492782,6.510617365700001,5.5087756513
2008-01-10,18.361208176,6.3761004778,5.4390443138
2008-01-11,17.861881426,6.388057534600001,5.5087756513
2008-01-14,17.800560597,6.2684869676,5.4564771482
2008-01-15,17.423875505999998,6.066711635800001,5.1688353816
2008-01-16,17.301233848,6.008420984500001,5.14268613
2008-01-17,17.581557638,6.1279915514,5.1165368786
2008-01-18,17.721719532,6.1279915514,5.0119398725
2008-01-21,16.775626744,5.8126241812,4.5499697624
2008-01-22,16.793146981,5.8694202003,4.7853130261
2008-01-23,15.715652417,5.5406011414,4.5325369281
2008-01-24,16.539103547,5.7079999352,4.7940294432
2008-01-25,16.723066034000002,5.8275705021,4.8201786947
2008-01-28,17.07347077,6.0009478238,4.7940294432
2008-01-29,17.301233848,5.9605927579,4.8114622776
2008-01-30,17.721719532,5.9411625405,4.7940294432
2008-01-31,17.274953492999998,5.7588174259,4.7765966089
2008-02-01,17.537757044,5.8948289460000005,4.872477197799999
2008-02-04,17.721719532,6.0577438436,4.8376115291
2008-02-05,16.880748165,5.7438711049,4.5848354312
2008-02-06,17.215384688,5.9590981256,4.7417309402
2008-02-07,16.801907099,5.9172484275,4.7417309402
2008-02-08,17.555277282,5.9501303329,4.7504473574
2008-02-11,17.765520124000002,5.8918396817,4.6284175171
2008-02-12,18.685332557,6.1145398626,4.7940294432
2008-02-13,19.140858714,6.222153373099999,4.8201786947
2008-02-14,19.473743214,6.3775951098000006,4.7940294432
2008-02-15,19.307300964,6.3447132038,4.7504473574
2008-02-18,19.543824162,6.310336666,4.8027458605
2008-02-19,19.683986055,6.2430782222,4.7940294432
2008-02-20,19.281020608,6.1235076553,4.7591637746
2008-02-21,19.140858714,6.1504110328,4.7853130261
2008-02-22,18.729133148,6.0368189942,4.7853130261
2008-02-25,18.737893268,6.0278512017,4.8376115291
2008-02-26,19.114578359,6.0009478238,4.9945070383
2008-02-27,19.035737293,6.068206268300001,5.0119398725
2008-02-28,18.9919367,6.0846472212,4.855044363399999
2008-02-29,18.834254568,6.1832929386,4.8114622776
2008-03-03,18.194765926,6.0921203814,4.7765966089
2008-03-04,17.528996927,6.030840465700001,4.6719996027
2008-03-05,17.8969219,6.1190237588,4.7853130261
2008-03-06,17.879401664,6.1160344946,4.6284175171
2008-03-07,17.301233848,6.0607331074,4.5674025969
2008-03-10,17.975762965999998,6.1862822026,4.5499697624
2008-03-11,18.746653386,6.2206587407,4.7417309402
2008-03-12,18.527650425,6.195249995299999,4.7853130261
2008-03-13,19.009456938,6.0876364851,4.7242981058
2008-03-14,18.895575399,5.994969295800001,4.6719996027
2008-03-17,18.729133148,5.9336893804,4.5412533452
2008-03-18,19.105818241,5.8903450496000005,4.7504473574
2008-03-19,18.781693858,5.8888504174000005,4.7853130261
2008-03-20,18.66781232,5.7363979449,4.8463279462
2008-03-25,18.807974214,5.6975375101,5.0816712099
2008-03-26,19.044497411,5.7528388975,5.099104044100001
2008-03-27,18.965656344,5.7946885963,5.1514025472
2008-03-28,18.755413503,5.8694202003,5.14268613
2008-03-31,18.369968293,5.796183228099999,5.1165368786
2008-04-01,18.50137007,5.793193964199999,5.3605965595
2008-04-02,18.33492782,5.8544738798,5.4826263997
2008-04-03,18.545170663,5.9531195974,5.447760731
2008-04-04,18.904335517,6.050270683200001,5.4390443138
2008-04-07,18.545170663,5.9845068711,5.4913428169000005
2008-04-08,18.308647466,6.0143995126,5.4041786452
2008-04-09,18.037083794,5.9082806347000005,5.3257308904
2008-04-10,18.159725451,5.971055182200001,5.2995816391
2008-04-11,18.33492782,5.977033710700001,5.177551799
2008-04-14,17.905682018,5.8664309366,5.14268613
2008-04-15,18.028323676,5.8783879931,5.2472831361
2008-04-16,17.765520124000002,6.0024424561,5.3780293938
2008-04-17,17.555277282,6.047281418400001,5.4216114795
2008-04-18,18.229806399,6.1145398626,5.5785069886
2008-04-21,17.712959414,6.0861418528,5.534924902699999
2008-04-22,17.301233848,6.048776050599999,5.5087756513
2008-04-23,17.441395743,6.1100559661,5.4739099826
2008-04-24,17.406355269000002,6.1414432401,5.5087756513
2008-04-25,17.476436216,6.2012285235,5.5087756513
2008-04-28,17.765520124000002,6.113045230499999,5.5785069886
2008-04-29,17.5640374,6.1190237588,5.5785069886
2008-04-30,17.581557638,6.2341104296,5.6046562402
2008-05-02,17.362554677000002,6.2834332885,5.8312830866
2008-05-05,17.423875505999998,6.2834332885,5.8138502521
2008-05-06,17.502716572,6.3462078362,5.8138502521
2008-05-07,17.712959414,6.2684869676,5.8574323381
2008-05-08,17.765520124000002,6.3521863646000005,5.8574323381
2008-05-09,17.362554677000002,6.3193044586000005,5.805133835
2008-05-12,17.441395743,6.3417239399000005,5.8312830866
2008-05-13,17.388835033,6.3761004778,5.805133835
2008-05-14,17.721719532,6.2879171848,5.8574323381
2008-05-15,17.450155862,6.2520460148,5.866148755299999
2008-05-16,17.450155862,6.3566702605,5.866148755299999
2008-05-19,17.721719532,6.4179501761,5.866148755299999
2008-05-20,17.108511244000002,6.3447132038,5.805133835
2008-05-21,16.775626744,6.5913274978,5.7005368288
2008-05-22,17.126031481,6.681005422999999,5.622089074500001
2008-05-23,16.723066034000002,6.510617365700001,5.5174920683
2008-05-26,16.959589231,6.6630698387,5.4913428169000005
2008-05-27,16.68802556,6.559940224,5.4390443138
2008-05-28,16.758106508,6.7153819612,5.5087756513
2008-05-29,17.248673138,6.781145773,5.5087756513
2008-05-30,17.450155862,6.80057599,5.5697905712
2008-06-02,16.977109467000002,6.8080491507000005,5.4390443138
2008-06-03,17.047190414,6.8244901034000005,5.4390443138
2008-06-04,17.012149941,6.7153819612,5.3780293938
2008-06-05,17.099751125,6.651112781599999,5.3170144735
2008-06-06,16.810667216,6.4956710452,5.14268613
2008-06-09,16.758106508,6.4672730348,5.0816712099
2008-06-10,16.880748165,6.3671326852,5.14268613
2008-06-11,16.565383902,6.2834332885,5.020656289700001
2008-06-12,16.547863665,6.2789493921,5.107820461499999
2008-06-13,16.775626744,6.408982383500001,5.1514025472
2008-06-16,16.679265441,6.4269179689,5.107820461499999
2008-06-17,16.758106508,6.4269179689,5.1339697131
2008-06-18,16.486542837000002,6.3417239399000005,5.0468055412
2008-06-19,16.731826152,6.48520862,4.9770742039
2008-06-20,16.705545797,6.3372400436000005,4.9422085352
2008-06-23,17.003389824,6.3222937224,4.9422085352
2008-06-24,16.880748165,6.0786686924,4.8811936148
2008-06-25,17.108511244000002,6.1250022871,5.0642383756000005
2008-06-26,16.810667216,6.126496919400001,4.855044363399999
2008-06-27,17.213632665,6.2849279206,4.8114622776
2008-06-30,17.362554677000002,6.1803036746,4.8027458605
2008-07-01,17.266193375,6.1788294518,4.7853130261
2008-07-02,16.880748165,5.9872614127,4.8027458605
2008-07-03,16.942068994,5.990302175499999,4.8811936148
2008-07-04,16.758106508,5.8990792995,4.7417309402
2008-07-07,17.502716572,6.0495970448000005,4.7417309402
2008-07-08,17.677918940999998,6.2092370776,4.7417309402
2008-07-09,17.546517164,6.1119326768,4.8288951119
2008-07-10,17.301233848,6.0085467504,4.7853130261
2008-07-11,16.994629704,5.8230602367,4.6458503514
2008-07-14,17.117271362,5.9218850185,4.6545667685000005
2008-07-15,17.213632665,5.7804895611000005,4.5412533452
2008-07-16,17.669158821,5.807856424,4.5499697624
2008-07-17,17.62535823,5.827621380599999,4.7504473574
2008-07-18,17.450155862,5.929486924600001,4.8376115291
2008-07-21,16.90702852,5.8534678616,4.8201786947
2008-07-22,17.450155862,5.9082015874,4.7853130261
2008-07-23,17.450155862,5.955333406599999,5.0729547927
2008-07-24,16.539103547,5.9492518814,5.0468055412
2008-07-25,16.153658337,5.9766187443,5.0380891241
2008-07-28,15.934655377,5.888436630599999,4.9596413694
2008-07-29,15.768213127,5.929486924600001,5.0816712099
2008-07-30,15.768213127,5.953813025,5.1252532957
2008-07-31,14.988562589,5.891477393,5.14268613
2008-08-01,14.585597142,5.8549882432,5.0642383756000005
2008-08-04,14.576837024,5.8154583298,4.9596413694
2008-08-05,15.032363182,5.8093768053,5.1339697131
2008-08-06,15.172525076,5.8002545173,5.1339697131
2008-08-07,15.382767918,5.7987341364,5.0642383756000005
2008-08-08,15.365247681,5.7166335479,5.0729547927
2008-08-11,15.391528035,5.7394392668,5.1601189645
2008-08-12,15.31268697,5.744000410499999,5.1688353816
2008-08-13,15.09368401,5.8063360426,5.0555219585
2008-08-14,15.014842944000002,5.7394392668,4.9945070383
2008-08-15,15.391528035,5.7956933736,5.020656289700001
2008-08-18,15.119964365,5.9477314999,4.9945070383
2008-08-19,14.725759037,5.891477393,4.8027458605
2008-08-20,14.865920933,5.923405399400001,4.7940294432
2008-08-21,14.787079867,5.9735779815,4.7504473574
2008-08-22,14.92724176,5.9827002692,4.8376115291
2008-08-25,14.813360222,5.9477314999,4.7678801915
2008-08-26,14.673198327,6.0222301817,4.7765966089
2008-08-27,14.743279274,6.0435155201,4.7591637746
2008-08-28,15.006082825999998,6.0860861949,4.8288951119
2008-08-29,15.14624472,6.1301772515,4.8463279462
2008-09-01,14.936001879,6.0708823824,4.8376115291
2008-09-02,14.988562589,6.051117426,4.9945070383
2008-09-03,14.725759037,6.0495970448000005,4.9945070383
2008-09-04,14.576837024,5.8413048117,4.7853130261
2008-09-05,13.832226959000002,5.772887654400001,4.6458503514
2008-09-08,14.278992998,5.8124175676,4.8811936148
2008-09-09,13.902307907,5.737918885499999,4.8376115291
2008-09-10,13.762146012,5.5159432212,4.7417309402
2008-09-11,13.88478767,5.5676361843,4.6545667685000005
2008-09-12,14.305273354,5.587401140800001,4.7765966089
2008-09-15,13.753385894,5.6421348662,4.3930742532
2008-09-16,13.087616895,5.6816647794,4.419223504800001
2008-09-17,12.491928843,5.4992190274,4.1925966585
2008-09-18,11.826159845,5.441444539299999,4.1838802414
2008-09-19,13.078856777,5.6208495284,4.7417309402
2008-09-22,12.781012751,5.5813196152,4.5325369281
2008-09-23,12.745972277,5.5950030468,4.3843578362
2008-09-24,12.886134172,5.5174636027,4.3930742532
2008-09-25,13.289099618,5.5220247460000005,4.5499697624
2008-09-26,13.131417487,5.436883395800001,4.5499697624
2008-09-29,12.719691922,5.4505668269,4.3582085849
2008-09-30,12.465648488,5.4505668269,4.3669250018
2008-10-01,12.72845204,5.4049553889,4.5499697624
2008-10-02,12.50944908,5.2027446808,4.5499697624
2008-10-03,13.087616895,5.3350178508,4.872477197799999
2008-10-06,11.887480673,4.907790716,4.5674025969
2008-10-07,12.202844935999998,5.046145411,4.7591637746
2008-10-08,11.510795582,4.8910665219,4.4540891736
2008-10-09,10.941387886,4.5200934937,4.3059100817
2008-10-10,10.03909569,4.1263147469,3.7916414686
2008-10-13,10.993948597,4.7314264892,4.2797608302
2008-10-14,11.423194398,4.7466303021,4.3059100817
2008-10-15,10.950148004,4.5535418817,4.0531339839
2008-10-16,10.74866528,4.5352973064,3.809074303
2008-10-17,11.388153925,4.8287308903,3.8875220573
2008-10-20,11.615917003,4.9093110971,3.965969812
2008-10-21,11.449474752,4.8165678405,3.8875220573
2008-10-22,11.046509307,4.769436021000001,3.503999702
2008-10-23,10.906347412,4.9898913045,3.3558206101
2008-10-24,10.661064098,5.0081358799,2.9722982546
2008-10-27,9.8726534403,4.6554074266,2.8851340828
2008-10-28,9.6624105986,4.6326017072,2.7979699111
2008-10-29,10.845026584,4.8804238532,3.1902086839
2008-10-30,11.099070018,4.9199537659,3.3558206101
2008-10-31,11.484515226,5.2027446808,3.503999702
2008-11-03,11.957561622,5.1419294306,3.5214325363
2008-11-04,12.491928843,5.1860204874,3.660895211
2008-11-05,12.404327659000002,5.1191237115,3.6696116282
2008-11-06,11.650957477,4.9138722413,3.4517011992
2008-11-07,11.817399726,4.9868505414,3.5650146222
2008-11-10,11.913761028,5.0172581673000005,3.3732534443
2008-11-11,11.545836056,4.9640448228,3.1466265981
2008-11-12,11.493275346,4.9701263478,2.9112833342
2008-11-13,11.125350373,4.9731671105,3.0158803405000003
2008-11-14,11.493275346,4.9762078731,2.9635818375
2008-11-17,10.897587294,4.9427594853,2.7456714083
2008-11-18,10.897587294,4.965565204,2.7282385738
2008-11-19,10.845026584,4.773997165,2.4667460587
2008-11-20,10.249338532,4.6584481888,2.3272833841
2008-11-21,10.223058176,4.7344672518,2.3447162184
2008-11-24,10.547182557,4.8348124154,2.6062087334
2008-11-25,10.503381966,4.9305964349,2.6759400707
2008-11-26,10.065376046,4.9260352912,2.7020893224
2008-11-27,10.082896283,5.1039198988,2.9112833342
2008-11-28,10.363220071,5.2878860316,2.9287161687
2008-12-01,9.5397689427,5.1632147681000005,2.7195221565
2008-12-02,10.021575452,5.3593439512,2.9199997515
2008-12-03,10.056615927,5.407996151799999,2.9199997515
2008-12-04,9.7324915473,5.2818045067,2.8589848313
2008-12-05,9.1192832596,5.1784185809,2.7631042425
2008-12-08,9.5485290606,5.4840152149,3.1030445122000003
2008-12-09,9.2331647979,5.3015694627,3.1379101808
2008-12-10,9.5485290606,5.4855355962,3.1379101808
2008-12-11,9.5485290606,5.4885763589,3.1379101808
2008-12-12,9.2331647979,5.4627298771,2.9722982546
2008-12-15,9.2769653906,5.3973534824,2.9722982546
2008-12-16,9.3470463378,5.4216795829,3.0856116777
2008-12-17,9.3207659824,5.3973534824,3.0681788435
2008-12-18,9.3207659824,5.3791089077,3.094328095
2008-12-19,9.2682052715,5.429281489299999,3.1466265981
2008-12-22,9.1630838516,5.324375182,3.0245967576
2008-12-23,9.0754826674,5.3517420449,3.0420295919
2008-12-29,9.110523141,5.444485301599999,3.0158803405000003
2008-12-30,9.2244046798,5.4733725464,3.1030445122000003
2009-01-02,9.5485290606,5.5347558364,3.1727758496
2009-01-05,10.012815335,5.516280991,3.2425071869
2009-01-06,10.293139124,5.5193601314,3.3383877758
2009-01-07,10.503381966,5.5424536884,3.2425071869
2009-01-08,10.249338532,5.5747846686,3.1727758496
2009-01-09,10.398260545,5.536295406900001,3.1466265981
2009-01-12,10.205537939,5.417748480399999,3.1379101808
2009-01-13,10.117936756,5.4639355943,3.0158803405000003
2009-01-14,9.8376129667,5.397734064400001,2.7631042425
2009-01-15,10.012815335,5.4808708697,2.7456714083
2009-01-16,10.056615927,5.3884966418,2.7718206596
2009-01-19,10.03909569,5.4162089104,2.6585072363
2009-01-20,9.9952950973,5.408511057799999,2.4667460587
2009-01-21,9.6624105986,5.2345395947,2.4667460587
2009-01-22,9.434647522,5.2022086149,2.4667460587
2009-01-23,9.434647522,5.125230091600001,2.4580296416
2009-01-26,9.531008823,5.0113018765,2.6062087334
2009-01-27,9.487208232,5.0651868429,2.6410744021
2009-01-28,9.6624105986,5.0143810176,2.9548654204
2009-01-29,9.2857255087,4.9451003467,2.9199997515
2009-01-30,9.2156445616,4.9574169101,2.8938505
2009-02-02,8.882760063300001,4.8465678363,2.7282385738
2009-02-03,9.1017630226,4.9343233531,2.7979699111
2009-02-04,8.725077932,5.0497911382,2.8589848313
2009-02-05,8.4184737878,5.052870279,2.8415519969
2009-02-06,8.3921934326,5.1575610716,2.8415519969
2009-02-09,8.4973148535,5.1283092324,2.8415519969
2009-02-10,8.3045922484,5.1190718095,2.7282385738
2009-02-11,8.313352367,5.0559494202,2.7195221565
2009-02-12,8.208230946,5.0436328568,2.6672236536
2009-02-13,8.0855892884,4.9035319439,2.6672236536
2009-02-16,7.8490660914,4.8681218234,2.5626266475
2009-02-17,7.8753464466,4.8034598634,2.3534326355
2009-02-18,7.8490660914,4.7880641585,2.4493132242
2009-02-19,7.7877452626,4.8681218234,2.3970147214
2009-02-20,7.5337018288,4.8496469777,2.3098505495
2009-02-23,7.524941710399999,4.9743521857,2.3011341326
2009-02-24,7.524941710399999,4.9250859307,2.1791042922
2009-02-25,7.2971786319,4.8434886957,2.2662684638
2009-02-26,7.4110601711,4.9497190579,2.3534326355
2009-02-27,6.999334606100001,4.9204672187,2.3098505495
2009-03-02,6.5525685673,4.7311000516,2.0745072861
2009-03-03,6.526288212100001,4.5078623335,2.0483580345
2009-03-04,6.7102506987,4.469373071600001,2.1093729547
2009-03-05,6.3248054888,4.2892433264,1.96991028
2009-03-06,6.123322765399999,4.4986249104,1.9524774458
2009-03-09,6.0444816998,4.5263371789,1.8914625254
2009-03-10,5.5977156610000005,4.429344239,2.0745072861
2009-03-11,5.7203573187,4.2122648029,2.1529550406
2009-03-12,5.737877555599999,4.2784663331,2.2401192123
2009-03-13,5.4400335297,4.3723801317,2.3098505495
2009-03-16,5.4400335297,4.3169555951,2.3534326355
2009-03-17,5.0195478463,4.3292721589,2.3447162184
2009-03-18,4.9932674911,4.4308838097,2.3447162184
2009-03-19,4.8881460702,4.3954736882,2.3970147214
2009-03-20,4.8793859517,4.5324954605,2.3970147214
2009-03-23,5.1071490303,4.5925387088,2.536477396
2009-03-24,5.6327561347,4.7434166149,2.5539102304
2009-03-25,6.026961462999999,4.749574897,2.5539102304
2009-03-26,6.202163831,4.6187114072,2.5800594818
2009-03-27,6.1145626471000005,4.5909991386,2.4754624758
2009-03-30,6.184643594400001,4.4201068168,2.3185669667
2009-03-31,5.9130799237,4.5263371789,2.3882983041
2009-04-01,6.1408430023000005,4.469373071600001,2.5190445618
2009-04-02,6.351085844,4.5263371789,2.7282385738
2009-04-03,6.0444816998,4.3708405615,2.7282385738
2009-04-06,6.0795221734,4.538653742799999,2.7195221565
2009-04-07,6.2722447783,4.7080064944,2.7282385738
2009-04-08,6.3248054888,4.7618914606,2.7805370768
2009-04-09,6.3248054888,4.6418049641,3.0245967576
2009-04-14,6.3248054888,4.7003086418,3.1291937637
2009-04-15,6.5087679753,4.6448841046,3.0158803405000003
2009-04-16,6.955534014,4.6618193803,3.1379101808
2009-04-17,6.8066120011,4.8558052595,3.1902086839
2009-04-20,6.8066120011,4.7341791921,3.0420295919
2009-04-21,6.885453066699999,4.7033877826,2.9722982546
2009-04-22,7.0168548428,4.6956899304,3.1379101808
2009-04-23,7.0869357901,4.6802942259,3.0245967576
2009-04-24,6.955534014,4.7080064944,3.1466265981
2009-04-27,6.7978518827,4.6833733668,3.1117609293
2009-04-28,6.587609041,4.697229501,3.0594624262
2009-04-29,6.8679328299,4.8219347092,3.2250743525
2009-04-30,6.943532651799999,4.894294521,3.3829286675
2009-05-04,6.989348071,4.8404095549,3.3671519523
2009-05-05,6.9262752185,4.7973015808,3.4155280677999995
2009-05-06,7.2190383757,4.818855568,3.4298229919
2009-05-07,7.2190383757,4.8881362392000005,3.3863280702
2009-05-08,7.2765047525,4.9343233531,3.5457513403
2009-05-11,7.2016057401,4.8881362392000005,3.5264008941000005
2009-05-12,7.368135590800001,4.8788988165,3.478024779
2009-05-13,7.1386204888,4.8650426821,3.2995997193
2009-05-14,7.1270571325,4.906611084800001,3.318688673
2009-05-15,7.2878929065,4.8758196754,3.285217631
2009-05-18,7.3796113462,4.8619635413,3.4249417984
2009-05-19,7.5287085613,4.9266255009,3.5407829825
2009-05-20,7.5057570511,4.9712730448,3.5264008941000005
2009-05-21,7.408256933300001,5.0189997289,3.4396725432
2009-05-22,7.4312084434,4.9943666012,3.5119316416000004
2009-05-25,7.4429470022,5.0143810176,3.5264008941000005
2009-05-26,7.4886748203,5.0944386821,3.5696343233
2009-05-27,7.5403595189,5.1206113799,3.6516558088
2009-05-28,7.4658109112,5.0682659843,3.6228044682
2009-05-29,7.2878929065,5.0821221185,3.6132164093
2009-06-01,7.3394900039,5.1514027894,3.7627901279
2009-06-02,7.3451840808,5.1175322395,3.7385584879
2009-06-03,7.190129985,5.0559494202,3.6323925269
2009-06-04,7.1213630554,5.0682659843,3.6516558088
2009-06-05,7.1154937761,5.0051435948,3.7290575933
2009-06-08,7.0238629376,4.9666543328,3.6710934192
2009-06-09,7.1329264118,4.958956481,3.7335901305
2009-06-10,7.1845235091,4.9420212056,3.8299937042
2009-06-11,7.1960868655,4.9127693667,3.8686945963
2009-06-12,7.213081495,4.8650426821,3.8880450425
2009-06-15,7.0067807067,4.7618914606,3.7865859465
2009-06-16,7.0582026018,4.7911432997,3.8110790791
2009-06-17,6.736969059700001,4.7649706015,3.7722910227
2009-06-18,6.7254057036,4.8635031115,3.8639877311
2009-06-19,7.1213630554,4.9250859307,4.0570563716
2009-06-22,6.8344691776,4.9266255009,3.9024271309
2009-06-23,7.0582026018,5.0328558633,3.8496928071
2009-06-24,7.2935869834,5.052870279,3.9746862293
2009-06-25,7.3451840808,5.0082227358,3.9991793614
2009-06-26,7.3451840808,4.9835896082,4.030296970899999
2009-06-29,7.4141262125,4.9820500378,4.148578751700001
2009-06-30,7.4429470022,4.958956481,4.1292283057
2009-07-01,7.5804808612,5.0618375975,4.199395464
2009-07-02,7.5000629741,4.9938828624000005,4.0426742831
2009-07-03,7.2284993036,4.9986238907,4.1292283057
2009-07-06,7.1270571325,5.0128469747,4.0329990602
2009-07-07,7.01738045,4.9764990932,4.028030702300001
2009-07-08,6.898856048,4.9685973797,3.9168963834
2009-07-09,6.9854060179,4.99230252,3.9796545869
2009-07-10,6.9046377261,4.94489224,3.9411280232
2009-07-13,7.0866729866,5.0365521151,4.052262342
2009-07-14,7.1126029371,4.9654366945,4.097936368
2009-07-15,7.257320093,5.071319654,4.2692139653
2009-07-16,7.3411544263,5.0160076601,4.3100939621
2009-07-17,7.2716866873,5.076060682,4.3245632145
2009-07-20,7.3698876147,5.068158968500001,4.4163470873
