Date,Time,Consumption,Wind,Solar
2012-09-23,01:34:01.310990,1031.1239999999998,73.522,92.53
2012-09-24,02:34:01.310990,1336.021,260.9,52.52599999999999
2012-09-25,03:34:01.310990,1361.29,161.211,80.05300000000001
2012-09-26,04:34:01.310990,1383.0480000000002,80.452,69.451
2012-09-27,05:34:01.310990,1349.6660000000002,148.215,69.788
2012-09-28,06:34:01.310990,1330.229,135.96399999999997,99.015
2012-09-29,07:34:01.310990,1104.096,151.127,62.093
2012-09-30,08:34:01.310990,1011.473,112.1,96.39
2012-10-01,09:34:01.310990,1336.3460000000002,84.26199999999999,67.678
2012-10-02,10:34:01.310990,1341.518,92.795,93.685
2012-10-03,11:34:01.310990,1050.3579999999995,193.172,80.50699999999999
2012-10-04,12:34:01.310990,1295.24,201.34600000000003,32.022
2012-10-05,13:34:01.310990,1301.7879999999998,294.49,49.942
2012-10-06,14:34:01.310990,1113.446,154.938,66.6
2012-10-07,15:34:01.310990,1027.417,171.55999999999997,61.118
2012-10-08,16:34:01.310990,1375.6519999999998,92.56799999999996,91.612
2012-10-09,17:34:01.310990,1361.404,157.11099999999996,55.154
2012-10-10,18:34:01.310990,1384.4029999999998,65.638,58.662
2012-10-11,19:34:01.310990,1397.3439999999996,57.024,79.517
2012-10-12,20:34:01.310990,1372.991,176.347,37.393
2012-10-13,21:34:01.310990,1121.4989999999998,156.457,82.872
2012-10-14,22:34:01.310990,1047.7189999999998,126.81000000000004,61.10900000000001
2012-10-15,23:34:01.310990,1380.24,137.071,25.597
2012-10-16,00:34:01.310990,1413.963,201.362,84.46000000000001
2012-10-17,01:34:01.310990,1388.308,167.088,74.323
2012-10-18,02:34:01.310990,1381.724,155.672,83.526
2012-10-19,03:34:01.310990,1375.5469999999998,90.76000000000002,93.02
2012-10-20,04:34:01.310990,1168.811,45.203,76.97799999999998
2012-10-21,05:34:01.310990,1060.869,55.262,66.72500000000001
2012-10-22,06:34:01.310990,1405.4450000000002,46.39300000000001,40.38200000000001
2012-10-23,07:34:01.310990,1441.192,22.802,21.399000000000004
2012-10-24,08:34:01.310990,1448.8719999999996,6.511,24.754000000000005
2012-10-25,09:34:01.310990,1403.6360000000002,132.83100000000002,33.739999999999995
2012-10-26,10:34:01.310990,1404.185,60.85600000000002,33.863
2012-10-27,11:34:01.310990,1164.625,106.14,23.867
2012-10-28,12:34:01.310990,1099.838,58.526,42.33800000000001
2012-10-29,13:34:01.310990,1424.552,197.50699999999995,38.387
2012-10-30,14:34:01.310990,1435.0269999999996,85.701,28.748
2012-10-31,15:34:01.310990,1355.2820000000002,139.93800000000002,78.264
2012-11-01,16:34:01.310990,1203.4399999999998,210.011,39.264
2012-11-02,17:34:01.310990,1279.542,265.63100000000003,53.529
2012-11-03,18:34:01.310990,1159.1090000000002,177.73300000000003,40.34200000000001
2012-11-04,19:34:01.310990,1083.5030000000002,134.767,39.010000000000005
2012-11-05,20:34:01.310990,1395.8769999999995,169.791,30.928
2012-11-06,21:34:01.310990,1413.7660000000003,237.431,41.647
2012-11-07,22:34:01.310990,1396.0329999999997,350.668,12.582
2012-11-08,23:34:01.310990,1433.24,265.225,28.366
2012-11-09,00:34:01.310990,1440.597,93.936,46.92699999999999
2012-11-10,01:34:01.310990,1199.4339999999995,124.79599999999998,14.87
2012-11-11,02:34:01.310990,1092.889,103.79599999999998,12.474000000000002
2012-11-12,03:34:01.310990,1438.3070000000005,86.02199999999999,22.594
2012-11-13,04:34:01.310990,1473.801,66.407,49.625
2012-11-14,05:34:01.310990,1476.4199999999996,38.975,37.485
2012-11-15,06:34:01.310990,1502.4540000000006,9.938999999999997,23.553
2012-11-16,07:34:01.310990,1477.412,17.42,18.569
2012-11-17,08:34:01.310990,1222.197,70.99500000000002,30.540000000000003
2012-11-18,09:34:01.310990,1129.8490000000002,26.863,22.562
2012-11-19,10:34:01.310990,1455.709,57.05099999999999,31.021
2012-11-20,11:34:01.310990,1489.107,68.824,16.956
2012-11-21,12:34:01.310990,1470.5259999999998,138.90900000000002,24.365
2012-11-22,13:34:01.310990,1459.5169999999996,163.91799999999998,30.971000000000004
2012-11-23,14:34:01.310990,1437.137,151.64500000000007,22.02
2012-11-24,15:34:01.310990,1231.409,46.389,26.24
2012-11-25,16:34:01.310990,1079.007,361.5419999999999,30.175
2012-11-26,17:34:01.310990,1428.5379999999998,136.14,17.684
2012-11-27,18:34:01.310990,1485.639,41.651,10.595999999999998
2012-11-28,19:34:01.310990,1497.1819999999998,35.352,6.598
2012-11-29,20:34:01.310990,1451.5719999999997,173.69600000000003,4.901000000000001
2012-11-30,21:34:01.310990,1451.958,61.72200000000001,16.812
2012-12-01,22:34:01.310990,1243.8970000000002,97.66,18.084
2012-12-02,23:34:01.310990,1151.585,63.01999999999999,8.789
2012-12-03,00:34:01.310990,1484.956,142.974,13.421
2012-12-04,01:34:01.310990,1469.9410000000005,257.595,9.723999999999998
2012-12-05,02:34:01.310990,1507.404,111.197,15.454
2012-12-06,03:34:01.310990,1502.1829999999995,170.55099999999996,13.026
2012-12-07,04:34:01.310990,1519.663,124.98799999999996,12.945999999999998
2012-12-08,05:34:01.310990,1301.548,42.73800000000001,15.514
2012-12-09,06:34:01.310990,1156.3960000000002,302.5359999999999,5.942999999999999
2012-12-10,07:34:01.310990,1515.6919999999996,198.226,4.486999999999999
2012-12-11,08:34:01.310990,1520.7479999999998,135.90300000000002,5.715
2012-12-12,09:34:01.310990,1566.7040000000004,44.77100000000001,7.319000000000001
2012-12-13,10:34:01.310990,1554.6720000000005,71.046,7.619999999999999
2012-12-14,11:34:01.310990,1468.3529999999998,222.31699999999995,6.415
2012-12-15,12:34:01.310990,1220.2379999999996,207.756,10.427
2012-12-16,13:34:01.310990,1132.311,116.81400000000002,13.838
2012-12-17,14:34:01.310990,1441.662,46.77199999999999,12.489
2012-12-18,15:34:01.310990,1460.691,21.142,11.398
2012-12-19,16:34:01.310990,1441.0220000000002,18.254,11.011
2012-12-20,17:34:01.310990,1380.2200000000005,188.807,17.169999999999998
2012-12-21,18:34:01.310990,1317.3660000000002,148.14399999999998,6.018000000000001
2012-12-22,19:34:01.310990,1136.8419999999996,116.165,10.184
2012-12-23,20:34:01.310990,1031.437,256.785,4.071000000000001
2012-12-24,21:34:01.310990,990.7059999999998,239.102,26.68
2012-12-25,22:34:01.310990,899.827,309.54200000000003,22.342
2012-12-26,23:34:01.310990,909.618,331.66400000000004,17.098
2012-12-27,00:34:01.310990,1068.6170000000002,302.19500000000005,13.111
2012-12-28,01:34:01.310990,1109.4239999999998,152.56199999999998,24.007
2012-12-29,02:34:01.310990,1014.55,294.502,38.122
2012-12-30,03:34:01.310990,936.7859999999996,412.921,27.255
2012-12-31,04:34:01.310990,969.81,446.492,25.097
2013-01-01,05:34:01.310990,906.9100000000002,262.4380000000001,14.218
2013-01-02,06:34:01.310990,1160.174,224.867,26.01
2013-01-03,07:34:01.310990,1199.5649999999998,387.143,6.058000000000001
2013-01-04,08:34:01.310990,1198.9519999999998,342.44300000000004,4.976
2013-01-05,09:34:01.310990,1108.271,140.41,4.970000000000001
2013-01-06,10:34:01.310990,1035.316,154.668,4.634
2013-01-07,11:34:01.310990,1364.084,30.297,13.157000000000004
2013-01-08,12:34:01.310990,1397.7500000000002,75.27700000000002,9.969
2013-01-09,13:34:01.310990,1408.435,119.894,10.947
2013-01-10,14:34:01.310990,1388.447,165.97600000000006,9.919
2013-01-11,15:34:01.310990,1390.8380000000002,63.70000000000001,21.582
2013-01-12,16:34:01.310990,1192.418,33.46099999999999,20.777
2013-01-13,17:34:01.310990,1112.38,40.54699999999999,14.552
2013-01-14,18:34:01.310990,1441.257,35.342,6.421
2013-01-15,19:34:01.310990,1476.054,33.94599999999999,15.377
2013-01-16,20:34:01.310990,1480.2889999999998,18.155,4.583
2013-01-17,21:34:01.310990,1471.6929999999998,49.389,1.974
2013-01-18,22:34:01.310990,1451.3459999999998,100.481,1.968
2013-01-19,23:34:01.310990,1236.529,160.44800000000004,3.311
2013-01-20,00:34:01.310990,1162.583,185.719,4.096
2013-01-21,01:34:01.310990,1437.83,205.819,2.483
2013-01-22,02:34:01.310990,1485.679,68.17200000000001,3.5810000000000004
2013-01-23,03:34:01.310990,1504.134,21.945,12.356
2013-01-24,04:34:01.310990,1510.7169999999996,22.474,5.79
2013-01-25,05:34:01.310990,1492.2230000000004,45.723,8.451
2013-01-26,06:34:01.310990,1246.0390000000002,167.507,13.496
2013-01-27,07:34:01.310990,1140.5840000000003,237.773,10.153
2013-01-28,08:34:01.310990,1410.84,225.44,21.711
2013-01-29,09:34:01.310990,1411.5949999999998,381.577,10.387000000000002
2013-01-30,10:34:01.310990,1377.5210000000002,481.636,18.132
2013-01-31,11:34:01.310990,1356.5899999999997,535.4559999999999,41.139
2013-02-01,12:34:01.310990,1379.0970000000004,214.528,12.716
2013-02-02,13:34:01.310990,1188.2739999999997,176.11499999999995,21.702
2013-02-03,14:34:01.310990,1109.639,251.234,19.923
2013-02-04,15:34:01.310990,1376.7530000000002,370.033,12.065
2013-02-05,16:34:01.310990,1400.332,295.974,28.417
2013-02-06,17:34:01.310990,1451.4489999999998,100.776,31.004999999999995
2013-02-07,18:34:01.310990,1457.147,53.56,18.073
2013-02-08,19:34:01.310990,1433.098,31.622,14.591
2013-02-09,20:34:01.310990,1227.6720000000005,14.191000000000004,17.025
2013-02-10,21:34:01.310990,1130.246,80.717,43.27
2013-02-11,22:34:01.310990,1376.7359999999994,228.319,42.28
2013-02-12,23:34:01.310990,1439.26,69.858,16.312
2013-02-13,00:34:01.310990,1480.401,14.674,23.397
2013-02-14,01:34:01.310990,1481.4169999999997,119.01900000000002,41.343
2013-02-15,02:34:01.310990,1448.322,33.535999999999994,19.482
2013-02-16,03:34:01.310990,1216.025,6.592999999999999,16.205
2013-02-17,04:34:01.310990,1127.8339999999998,7.142,21.564
2013-02-18,05:34:01.310990,1406.563,29.527,34.831
2013-02-19,06:34:01.310990,1399.5900000000004,154.23999999999998,19.467
2013-02-20,07:34:01.310990,1416.314,118.615,27.429
2013-02-21,08:34:01.310990,1454.188,87.14600000000002,36.575
2013-02-22,09:34:01.310990,1416.6999999999998,133.815,30.355
2013-02-23,10:34:01.310990,1216.5349999999996,228.057,13.407
2013-02-24,11:34:01.310990,1126.9140000000002,131.605,11.171
2013-02-25,12:34:01.310990,1420.1909999999998,112.073,15.784999999999998
2013-02-26,13:34:01.310990,1450.488,57.12499999999999,15.729
2013-02-27,14:34:01.310990,1461.837,14.293000000000005,21.571
2013-02-28,15:34:01.310990,1421.426,55.73499999999999,24.174
2013-03-01,16:34:01.310990,1372.0199999999998,93.148,27.875000000000004
2013-03-02,17:34:01.310990,1143.686,111.234,84.94500000000001
2013-03-03,18:34:01.310990,1062.452,113.621,82.99500000000002
2013-03-04,19:34:01.310990,1364.964,82.067,130.413
2013-03-05,20:34:01.310990,1359.0269999999998,84.992,132.054
2013-03-06,21:34:01.310990,1365.1040000000005,57.59400000000001,111.856
2013-03-07,22:34:01.310990,1359.5179999999998,224.2,72.13300000000001
2013-03-08,23:34:01.310990,1343.2509999999995,265.687,80.98300000000002
2013-03-09,00:34:01.310990,1160.281,197.591,49.14199999999999
2013-03-10,01:34:01.310990,1070.617,187.672,47.758
2013-03-11,02:34:01.310990,1394.744,116.369,27.851
2013-03-12,03:34:01.310990,1428.073,58.433,37.771
2013-03-13,04:34:01.310990,1425.143,21.146,33.989
2013-03-14,05:34:01.310990,1420.149,28.59500000000001,62.718
2013-03-15,06:34:01.310990,1406.081,47.822,95.516
2013-03-16,07:34:01.310990,1192.547,226.415,124.196
2013-03-17,08:34:01.310990,1048.639,355.557,71.098
2013-03-18,09:34:01.310990,1336.399,217.252,41.638
2013-03-19,10:34:01.310990,1391.853,102.054,53.366
2013-03-20,11:34:01.310990,1411.346,73.40499999999999,53.404
2013-03-21,12:34:01.310990,1407.382,40.815,51.012
2013-03-22,13:34:01.310990,1383.1699999999996,208.389,105.82600000000002
2013-03-23,14:34:01.310990,1200.6630000000002,413.845,83.618
2013-03-24,15:34:01.310990,1105.345,369.604,111.143
2013-03-25,16:34:01.310990,1340.9390000000003,362.866,78.73199999999999
2013-03-26,17:34:01.310990,1357.4599999999998,238.241,81.60300000000001
2013-03-27,18:34:01.310990,1360.9309999999998,190.15,91.094
2013-03-28,19:34:01.310990,1343.5320000000002,95.495,74.99700000000001
2013-03-29,20:34:01.310990,1080.715,37.969,64.355
2013-03-30,21:34:01.310990,1092.9319999999998,20.545,
2013-03-31,22:34:01.310990,1002.856,39.624,
2013-04-01,23:34:01.310990,1034.8910000000003,63.454,128.00199999999998
2013-04-02,00:34:01.310990,1345.6049999999998,122.047,107.82300000000002
2013-04-03,01:34:01.310990,1392.1670000000004,170.66400000000002,75.93800000000002
2013-04-04,02:34:01.310990,1413.628,133.071,104.69200000000002
2013-04-05,03:34:01.310990,1407.873,76.26499999999999,35.106
2013-04-06,04:34:01.310990,1189.98,38.77,51.11500000000001
2013-04-07,05:34:01.310990,1065.0849999999998,42.472,113.68599999999998
2013-04-08,06:34:01.310990,1361.1050000000002,96.848,124.439
2013-04-09,07:34:01.310990,1376.079,164.40099999999995,90.156
2013-04-10,08:34:01.310990,1386.8029999999997,85.18899999999998,74.00500000000001
2013-04-11,09:34:01.310990,1370.114,107.345,57.516000000000005
2013-04-12,10:34:01.310990,1330.6570000000002,135.663,91.288
2013-04-13,11:34:01.310990,1099.1280000000002,195.974,105.88999999999996
2013-04-14,12:34:01.310990,1026.3360000000002,110.45700000000002,132.771
2013-04-15,13:34:01.310990,1295.7010000000002,117.817,166.529
2013-04-16,14:34:01.310990,1347.112,92.473,120.058
2013-04-17,15:34:01.310990,1352.204,83.61500000000002,140.56399999999996
2013-04-18,16:34:01.310990,1319.8490000000002,324.587,144.65400000000002
2013-04-19,17:34:01.310990,1300.419,157.98600000000005,75.40700000000001
2013-04-20,18:34:01.310990,1105.7380000000005,86.463,89.73899999999999
2013-04-21,19:34:01.310990,1008.826,73.86999999999999,116.257
2013-04-22,20:34:01.310990,1312.209,46.955,95.569
2013-04-23,21:34:01.310990,1305.9399999999998,194.195,125.84499999999998
2013-04-24,22:34:01.310990,1330.709,100.646,180.642
2013-04-25,23:34:01.310990,1338.207,39.618,165.11499999999998
2013-04-26,00:34:01.310990,1309.994,96.91799999999998,114.018
2013-04-27,01:34:01.310990,1106.43,81.65799999999999,62.05700000000001
2013-04-28,02:34:01.310990,1021.551,36.764,93.4
2013-04-29,03:34:01.310990,1299.2760000000003,170.67499999999995,87.74299999999998
2013-04-30,04:34:01.310990,1317.183,76.78199999999998,93.325
2013-05-01,05:34:01.310990,1004.86,57.722000000000016,134.309
2013-05-02,06:34:01.310990,1280.019,72.055,96.99900000000002
2013-05-03,07:34:01.310990,1296.4729999999995,36.11,106.336
2013-05-04,08:34:01.310990,1106.577,62.087,131.373
2013-05-05,09:34:01.310990,1005.52,40.282,181.631
2013-05-06,10:34:01.310990,1299.8180000000002,63.52600000000001,157.68400000000003
2013-05-07,11:34:01.310990,1333.6929999999998,78.471,89.723
2013-05-08,12:34:01.310990,1326.54,63.391,161.455
2013-05-09,13:34:01.310990,1029.826,59.11699999999999,127.245
2013-05-10,14:34:01.310990,1183.8769999999995,123.713,96.005
2013-05-11,15:34:01.310990,1094.466,75.962,94.87999999999998
2013-05-12,16:34:01.310990,999.825,99.49499999999996,117.662
2013-05-13,17:34:01.310990,1294.342,148.164,81.794
2013-05-14,18:34:01.310990,1312.3829999999998,100.217,140.77399999999997
2013-05-15,19:34:01.310990,1300.1909999999998,145.05300000000005,158.605
2013-05-16,20:34:01.310990,1305.0240000000003,104.93,114.32
2013-05-17,21:34:01.310990,1284.766,78.77099999999999,100.436
2013-05-18,22:34:01.310990,1078.7109999999998,78.889,128.97099999999998
2013-05-19,23:34:01.310990,939.305,46.538,130.01400000000004
2013-05-20,00:34:01.310990,952.727,80.383,110.03199999999998
2013-05-21,01:34:01.310990,1278.7209999999995,73.061,114.522
2013-05-22,02:34:01.310990,1303.334,284.96,62.261
2013-05-23,03:34:01.310990,1326.9260000000002,57.184,115.916
2013-05-24,04:34:01.310990,1297.862,31.673,111.633
2013-05-25,05:34:01.310990,1076.8369999999998,117.78,104.253
2013-05-26,06:34:01.310990,1018.874,216.62200000000004,47.51
2013-05-27,07:34:01.310990,1312.264,64.874,101.03000000000002
2013-05-28,08:34:01.310990,1305.03,45.633,167.72099999999995
2013-05-29,09:34:01.310990,1314.747,47.246,73.38900000000001
2013-05-30,10:34:01.310990,1098.0990000000002,80.091,104.485
2013-05-31,11:34:01.310990,1194.1769999999997,217.785,69.227
2013-06-01,12:34:01.310990,1031.124,232.191,51.370000000000005
2013-06-02,13:34:01.310990,902.859,335.581,102.566
2013-06-03,14:34:01.310990,1214.1409999999998,199.18,113.787
2013-06-04,15:34:01.310990,1265.1999999999998,85.86300000000001,160.435
2013-06-05,16:34:01.310990,1277.4930000000002,41.861,198.15
2013-06-06,17:34:01.310990,1274.3750000000002,36.6,199.384
2013-06-07,18:34:01.310990,1262.887,29.938,185.424
2013-06-08,19:34:01.310990,1065.0440000000003,45.098000000000006,184.056
2013-06-09,20:34:01.310990,971.738,44.829999999999984,135.025
2013-06-10,21:34:01.310990,1258.977,34.973000000000006,105.381
2013-06-11,22:34:01.310990,1287.6999999999998,17.137999999999998,152.64099999999996
2013-06-12,23:34:01.310990,1298.307,73.27000000000001,154.90199999999996
2013-06-13,00:34:01.310990,1289.9050000000002,165.61,161.247
2013-06-14,01:34:01.310990,1235.4150000000002,128.07899999999995,145.845
2013-06-15,02:34:01.310990,1045.69,174.478,166.46599999999998
2013-06-16,03:34:01.310990,947.157,131.53599999999994,180.661
2013-06-17,04:34:01.310990,1296.348,45.483,195.625
2013-06-18,05:34:01.310990,1328.223,42.101,193.54100000000005
2013-06-19,06:34:01.310990,1332.1070000000002,89.85199999999999,183.087
2013-06-20,07:34:01.310990,1323.4079999999997,72.51400000000001,156.109
2013-06-21,08:34:01.310990,1241.676,213.91200000000003,150.82899999999998
2013-06-22,09:34:01.310990,1065.2219999999998,156.13099999999997,140.864
2013-06-23,10:34:01.310990,959.418,174.39399999999998,126.81700000000002
2013-06-24,11:34:01.310990,1263.825,75.421,105.581
2013-06-25,12:34:01.310990,1255.9520000000002,153.23700000000002,78.61600000000001
2013-06-26,13:34:01.310990,1237.2809999999995,207.45200000000003,119.949
2013-06-27,14:34:01.310990,1280.278,69.322,110.93800000000002
2013-06-28,15:34:01.310990,1264.697,72.379,121.132
2013-06-29,16:34:01.310990,1037.8339999999998,164.64899999999997,87.244
2013-06-30,17:34:01.310990,945.689,102.721,145.66899999999995
2013-07-01,18:34:01.310990,1249.752,88.98400000000001,184.643
2013-07-02,19:34:01.310990,1285.6619999999998,33.794000000000004,188.047
2013-07-03,20:34:01.310990,1292.6840000000002,72.23700000000001,94.737
2013-07-04,21:34:01.310990,1303.686,26.835,118.355
2013-07-05,22:34:01.310990,1268.937,30.267000000000003,132.87399999999997
2013-07-06,23:34:01.310990,1063.8590000000004,32.562000000000005,188.458
2013-07-07,00:34:01.310990,969.737,38.897,197.394
2013-07-08,01:34:01.310990,1280.343,42.784,201.135
2013-07-09,02:34:01.310990,1305.309,31.469,195.691
2013-07-10,03:34:01.310990,1278.1789999999996,118.64100000000002,174.394
2013-07-11,04:34:01.310990,1273.0600000000002,78.988,146.185
2013-07-12,05:34:01.310990,1254.5680000000002,34.973000000000006,170.64399999999998
2013-07-13,06:34:01.310990,1044.867,51.897000000000006,181.094
2013-07-14,07:34:01.310990,952.3369999999998,75.88099999999999,158.661
2013-07-15,08:34:01.310990,1248.7379999999998,38.35999999999999,187.018
2013-07-16,09:34:01.310990,1285.767,20.636000000000003,196.037
2013-07-17,10:34:01.310990,1295.885,29.274,184.941
2013-07-18,11:34:01.310990,1296.646,54.61000000000001,185.537
2013-07-19,12:34:01.310990,1252.492,111.325,186.212
2013-07-20,13:34:01.310990,1061.6929999999998,41.309,178.53500000000005
2013-07-21,14:34:01.310990,983.663,32.487,204.44100000000003
2013-07-22,15:34:01.310990,1280.5549999999998,24.172,197.60100000000003
2013-07-23,16:34:01.310990,1292.0269999999998,50.439,173.505
2013-07-24,17:34:01.310990,1296.148,44.267,130.122
2013-07-25,18:34:01.310990,1317.1709999999998,12.118999999999998,155.787
2013-07-26,19:34:01.310990,1293.6770000000004,21.389,152.87
2013-07-27,20:34:01.310990,1088.862,40.678,173.68499999999997
2013-07-28,21:34:01.310990,991.371,99.35399999999998,136.815
2013-07-29,22:34:01.310990,1266.9349999999995,47.492,83.937
2013-07-30,23:34:01.310990,1241.942,138.27999999999997,142.74999999999997
2013-07-31,00:34:01.310990,1240.0559999999998,146.44499999999996,126.546
2013-08-01,01:34:01.310990,1318.543,38.122,185.415
2013-08-02,02:34:01.310990,1314.4230000000005,78.58899999999998,190.98300000000003
2013-08-03,03:34:01.310990,1110.478,98.57,151.46900000000002
2013-08-04,04:34:01.310990,1013.3310000000002,27.76,140.93400000000003
2013-08-05,05:34:01.310990,1293.0839999999998,67.812,177.56399999999996
2013-08-06,06:34:01.310990,1315.468,91.39,150.52699999999996
2013-08-07,07:34:01.310990,1308.6470000000002,65.92999999999999,111.847
2013-08-08,08:34:01.310990,1291.9840000000002,79.666,93.371
2013-08-09,09:34:01.310990,1254.4619999999998,19.564,89.341
2013-08-10,10:34:01.310990,1088.538,81.40799999999999,144.125
2013-08-11,11:34:01.310990,990.552,99.216,140.22500000000005
2013-08-12,12:34:01.310990,1264.4229999999998,94.11400000000002,133.53000000000003
2013-08-13,13:34:01.310990,1281.806,148.39100000000002,134.048
2013-08-14,14:34:01.310990,1270.1359999999995,110.76299999999998,147.257
2013-08-15,15:34:01.310990,1230.8940000000002,41.649,161.26599999999996
2013-08-16,16:34:01.310990,1235.737,67.68999999999998,177.432
2013-08-17,17:34:01.310990,1064.704,50.787,150.753
2013-08-18,18:34:01.310990,1003.82,139.00099999999998,104.76
2013-08-19,19:34:01.310990,1279.894,65.016,71.19799999999998
2013-08-20,20:34:01.310990,1262.6059999999998,43.80699999999999,112.443
2013-08-21,21:34:01.310990,1265.775,15.983999999999998,159.20299999999995
2013-08-22,22:34:01.310990,1277.2010000000002,22.69,164.176
2013-08-23,23:34:01.310990,1273.278,84.02199999999999,120.405
2013-08-24,00:34:01.310990,1089.3639999999998,153.59900000000002,134.245
2013-08-25,01:34:01.310990,1005.2900000000002,168.659,80.066
2013-08-26,02:34:01.310990,1291.821,148.245,110.897
2013-08-27,03:34:01.310990,1306.896,60.838,95.03799999999998
2013-08-28,04:34:01.310990,1295.9790000000005,21.264000000000003,112.823
2013-08-29,05:34:01.310990,1285.918,11.640999999999998,148.32399999999998
2013-08-30,06:34:01.310990,1267.145,35.40700000000001,145.14300000000003
2013-08-31,07:34:01.310990,1072.235,125.60200000000002,105.09499999999998
2013-09-01,08:34:01.310990,1018.549,189.585,104.10099999999998
2013-09-02,09:34:01.310990,1329.525,338.65399999999994,73.85399999999998
2013-09-03,10:34:01.310990,1344.162,85.24600000000001,103.562
2013-09-04,11:34:01.310990,1344.6649999999995,22.179,136.97199999999998
2013-09-05,12:34:01.310990,1352.0910000000003,96.945,165.76999999999998
2013-09-06,13:34:01.310990,1330.4149999999995,143.77599999999998,159.558
2013-09-07,14:34:01.310990,1111.0580000000002,73.32400000000001,122.7
2013-09-08,15:34:01.310990,1023.103,101.367,69.31500000000001
2013-09-09,16:34:01.310990,1315.3300000000002,96.83599999999996,94.506
2013-09-10,17:34:01.310990,1346.696,131.483,53.687000000000005
2013-09-11,18:34:01.310990,1356.0230000000004,87.36400000000003,57.333
2013-09-12,19:34:01.310990,1343.379,20.095,60.91
2013-09-13,20:34:01.310990,1321.8439999999996,34.812999999999995,77.841
2013-09-14,21:34:01.310990,1122.69,84.10100000000001,60.274
2013-09-15,22:34:01.310990,1037.48,107.882,65.003
2013-09-16,23:34:01.310990,1348.881,202.639,52.846
2013-09-17,00:34:01.310990,1376.859,183.778,98.993
2013-09-18,01:34:01.310990,1382.1129999999998,97.357,45.553
2013-09-19,02:34:01.310990,1368.321,109.449,82.16600000000001
2013-09-20,03:34:01.310990,1353.1139999999998,88.18,46.150000000000006
2013-09-21,04:34:01.310990,1109.983,41.542,81.734
2013-09-22,05:34:01.310990,1034.784,147.45899999999995,89.46000000000001
2013-09-23,06:34:01.310990,1337.004,187.23600000000005,73.494
2013-09-24,07:34:01.310990,1343.8830000000005,44.893,96.79
2013-09-25,08:34:01.310990,1345.2909999999997,42.94,85.92
2013-09-26,09:34:01.310990,1357.4679999999996,69.41400000000002,55.844
2013-09-27,10:34:01.310990,1320.7659999999998,32.952,99.215
2013-09-28,11:34:01.310990,1107.352,76.34500000000001,120.00200000000002
2013-09-29,12:34:01.310990,1058.3269999999998,254.499,113.07
2013-09-30,13:34:01.310990,1340.561,207.27000000000004,102.334
2013-10-01,14:34:01.310990,1356.25,151.37900000000002,103.34299999999998
2013-10-02,15:34:01.310990,1356.8060000000005,214.145,132.35700000000003
2013-10-03,16:34:01.310990,1114.298,307.258,134.028
2013-10-04,17:34:01.310990,1243.239,210.34599999999995,71.536
2013-10-05,18:34:01.310990,1102.931,44.746000000000016,37.333
2013-10-06,19:34:01.310990,1029.1709999999998,14.973,38.16499999999999
2013-10-07,20:34:01.310990,1332.582,21.540000000000006,67.05000000000001
2013-10-08,21:34:01.310990,1355.7869999999996,31.485,56.169
2013-10-09,22:34:01.310990,1368.275,107.31899999999996,33.767
2013-10-10,23:34:01.310990,1375.585,51.15599999999999,36.995000000000005
2013-10-11,00:34:01.310990,1390.856,216.712,24.750000000000004
2013-10-12,01:34:01.310990,1156.7030000000002,115.49600000000002,32.451
2013-10-13,02:34:01.310990,1059.1,88.60300000000001,80.513
2013-10-14,03:34:01.310990,1359.0069999999998,97.27299999999998,65.89999999999999
2013-10-15,04:34:01.310990,1388.107,84.746,38.206
2013-10-16,05:34:01.310990,1386.258,46.623000000000005,37.985
2013-10-17,06:34:01.310990,1439.1360000000004,382.307,55.496
2013-10-18,07:34:01.310990,1358.1350000000002,130.93800000000002,70.24600000000001
2013-10-19,08:34:01.310990,1161.249,155.89,95.322
2013-10-20,09:34:01.310990,1073.035,142.765,41.13699999999999
2013-10-21,10:34:01.310990,1365.215,166.227,59.54599999999999
2013-10-22,11:34:01.310990,1393.467,191.176,81.215
2013-10-23,12:34:01.310990,1425.148,285.689,31.867
2013-10-24,13:34:01.310990,1374.195,120.26399999999998,80.39399999999999
2013-10-25,14:34:01.310990,1367.9430000000002,144.035,40.38699999999999
2013-10-26,15:34:01.310990,1176.6,214.723,63.193
2013-10-27,16:34:01.310990,1121.9689999999998,450.8339999999999,46.83200000000001
2013-10-28,17:34:01.310990,1434.2420000000004,509.0860000000001,49.281000000000006
2013-10-29,18:34:01.310990,1421.424,364.66800000000006,49.35
2013-10-30,19:34:01.310990,1391.8470000000002,218.371,71.616
2013-10-31,20:34:01.310990,1352.3529999999998,201.36499999999995,78.12
2013-11-01,21:34:01.310990,1207.43,175.166,27.108
2013-11-02,22:34:01.310990,1176.259,146.47800000000004,21.254
2013-11-03,23:34:01.310990,1151.302,374.0460000000001,31.61
2013-11-04,00:34:01.310990,1432.748,347.597,26.119000000000007
2013-11-05,01:34:01.310990,1448.5680000000002,206.336,55.163
2013-11-06,02:34:01.310990,1463.362,255.634,19.585
2013-11-07,03:34:01.310990,1451.321,236.44700000000003,33.76599999999999
2013-11-08,04:34:01.310990,1402.1120000000003,73.00699999999999,33.597
2013-11-09,05:34:01.310990,1243.213,354.567,44.440000000000005
2013-11-10,06:34:01.310990,1129.633,161.22000000000003,21.614
2013-11-11,07:34:01.310990,1409.6379999999997,80.579,39.27100000000001
