Date,Close
2020-12-30,42.286922454833984
2020-12-31,42.54362106323242
2021-01-04,42.131500244140625
2021-01-05,42.15066909790039
2021-01-06,42.55320358276367
2021-01-07,43.089900970458984
2021-01-08,43.185752868652344
2021-01-11,43.47327423095703
2021-01-12,43.8853874206543
2021-01-13,43.47327423095703
2021-01-14,43.27200698852539
2021-01-15,43.54035568237305
2021-01-19,43.310340881347656
2021-01-20,43.454105377197266
2021-01-21,43.23366928100586
2021-01-22,42.907814025878906
2021-01-25,43.15699768066406
2021-01-26,43.37742614746094
2021-01-27,43.79912567138672
2021-01-28,43.454105377197266
2021-01-29,42.725711822509766
2021-02-01,43.51160430908203
2021-02-02,43.9237174987793
2021-02-03,43.86621856689453
2021-02-04,45.28466033935547
2021-02-05,46.08013153076172
2021-02-08,46.90435791015625
2021-02-09,46.482662200927734
2021-02-10,45.27507400512695
2021-02-11,45.60093307495117
2021-02-12,45.322994232177734
2021-02-16,44.575435638427734
2021-02-17,44.32625198364258
2021-02-18,44.412506103515625
2021-02-19,43.77995681762695
2021-02-22,43.54035568237305
2021-02-23,43.61703109741211
2021-02-24,43.83747100830078
2021-02-25,43.626617431640625
2021-02-26,43.0036506652832
2021-03-01,44.00997543334961
2021-03-02,43.626617431640625
2021-03-03,43.252838134765625
2021-03-04,42.706539154052734
2021-03-05,44.32625198364258
2021-03-08,45.533836364746094
2021-03-09,45.898040771484375
2021-03-10,46.281402587890625
2021-03-11,46.77018356323242
2021-03-12,46.78935241699219
2021-03-15,47.35481643676758
2021-03-16,47.60399627685547
2021-03-17,47.36439895629883
2021-03-18,46.77018356323242
2021-03-19,46.94269943237305
2021-03-22,48.207794189453125
2021-03-23,47.92985153198242
2021-03-24,47.5848274230957
2021-03-25,48.4090576171875
2021-03-26,50.38337326049805
2021-03-29,50.335453033447266
2021-03-30,49.61664581298828
2021-03-31,49.55914306640625
2021-04-01,49.81791305541992
2021-04-05,50.59012985229492
2021-04-06,50.22332763671875
2021-04-07,49.972354888916016
2021-04-08,50.10749435424805
2021-04-09,50.281246185302734
2021-04-12,49.779300689697266
2021-04-13,49.866172790527344
2021-04-14,49.586246490478516
2021-04-15,49.84687042236328
2021-04-16,50.96659469604492
2021-04-19,51.014854431152344
2021-04-20,49.99166488647461
2021-04-21,50.12680435180664
2021-04-22,49.711734771728516
2021-04-23,50.10749435424805
2021-04-26,49.84687042236328
2021-04-27,49.586246490478516
2021-04-28,49.33527374267578
2021-04-29,49.673118591308594
2021-04-30,49.14221954345703
2021-05-03,49.3931884765625
2021-05-04,48.949161529541016
2021-05-05,49.35457992553711
2021-05-06,50.61909103393555
2021-05-07,51.57471466064453
2021-05-10,51.31409454345703
2021-05-11,50.99555206298828
2021-05-12,49.808258056640625
2021-05-13,50.6673583984375
2021-05-14,51.0631217956543
2021-05-17,51.10173034667969
2021-05-18,51.09207534790039
2021-05-19,50.64805603027344
2021-05-20,51.014854431152344
2021-05-21,50.609439849853516
2021-05-24,51.536102294921875
2021-05-25,51.458885192871094
2021-05-26,51.07277297973633
2021-05-27,51.082420349121094
2021-05-28,51.0631217956543
2021-06-01,50.792842864990234
2021-06-02,51.121036529541016
2021-06-03,51.47819519042969
2021-06-04,52.1924934387207
2021-06-07,52.04770278930664
2021-06-08,52.25040817260742
2021-06-09,52.144229888916016
2021-06-10,53.11915969848633
2021-06-11,52.868186950683594
2021-06-14,52.28902053833008
2021-06-15,51.92221450805664
2021-06-16,51.61333084106445
2021-06-17,51.285133361816406
2021-06-18,50.26194381713867
2021-06-21,51.333396911621094
2021-06-22,51.410614013671875
2021-06-23,50.927982330322266
2021-06-24,50.94728469848633
2021-06-25,51.21756362915039
2021-06-28,51.121036529541016
2021-06-29,51.07277297973633
2021-06-30,51.159645080566406
2021-07-01,51.58436965942383
2021-07-02,52.04121017456055
2021-07-06,51.49688720703125
2021-07-07,51.769046783447266
2021-07-08,51.769046783447266
2021-07-09,52.235618591308594
2021-07-12,51.739891052246094
2021-07-13,51.827369689941406
2021-07-14,52.5758171081543
2021-07-15,52.14813232421875
2021-07-16,52.19673156738281
2021-07-19,51.57465362548828
2021-07-20,52.08009719848633
2021-07-21,52.3716926574707
2021-07-22,53.01321792602539
2021-07-23,53.683902740478516
2021-07-26,53.91718292236328
2021-07-27,53.73250198364258
2021-07-28,53.236778259277344
2021-07-29,53.528385162353516
2021-07-30,53.81998062133789
2021-08-02,53.89774703979492
2021-08-03,54.675350189208984
2021-08-04,54.13102340698242
2021-08-05,54.199066162109375
2021-08-06,54.0338249206543
2021-08-09,53.91718292236328
2021-08-10,54.05326461791992
2021-08-11,54.296268463134766
2021-08-12,54.81142807006836
2021-08-13,54.88919448852539
2021-08-16,54.704505920410156
2021-08-17,54.44206619262695
2021-08-18,53.606143951416016
2021-08-19,55.66679763793945
2021-08-20,56.590206146240234
2021-08-23,56.9012451171875
2021-08-24,57.65940856933594
2021-08-25,57.688568115234375
2021-08-26,57.54277038574219
2021-08-27,57.36781311035156
2021-08-30,57.4747314453125
2021-08-31,57.36781311035156
2021-09-01,57.38724899291992
2021-09-02,57.863529205322266
2021-09-03,57.75660705566406
2021-09-07,57.23173141479492
2021-09-08,57.03732681274414
2021-09-09,56.95956039428711
2021-09-10,56.26944351196289
2021-09-13,56.47355651855469
2021-09-14,56.25
2021-09-15,55.94868469238281
2021-09-16,55.725120544433594
2021-09-17,55.25855255126953
2021-09-20,54.3254280090332
2021-09-21,53.71306228637695
2021-09-22,53.965782165527344
2021-09-23,55.103031158447266
2021-09-24,55.141910552978516
2021-09-27,54.64619445800781
2021-09-28,53.965782165527344
2021-09-29,53.926902770996094
2021-09-30,52.90629577636719
2021-10-01,53.59642028808594
2021-10-04,53.0679931640625
2021-10-05,53.51813507080078
2021-10-06,52.78420639038086
2021-10-07,53.841064453125
2021-10-08,53.8997802734375
2021-10-11,53.752994537353516
2021-10-12,53.116920471191406
2021-10-13,53.44963836669922
2021-10-14,54.45756912231445
2021-10-15,54.06613540649414
2021-10-18,54.00741958618164
2021-10-19,54.5456428527832
2021-10-20,54.99578094482422
2021-10-21,54.4967041015625
2021-10-22,53.929134368896484
2021-10-25,53.958492279052734
2021-10-26,54.6141357421875
2021-10-27,54.97621154785156
2021-10-28,55.0349235534668
2021-10-29,54.77070999145508
2021-11-01,54.89792251586914
2021-11-02,56.385353088378906
2021-11-03,56.41471481323242
2021-11-04,55.89606475830078
2021-11-05,55.847137451171875
2021-11-08,55.77864074707031
2021-11-09,56.20920944213867
2021-11-10,56.53213882446289
2021-11-11,55.54378128051758
2021-11-12,55.60249328613281
2021-11-15,56.04285430908203
2021-11-16,55.77864074707031
2021-11-17,55.54378128051758
2021-11-18,52.48085403442383
2021-11-19,52.10898971557617
2021-11-22,53.43006134033203
2021-11-23,54.11506271362305
2021-11-24,54.34992599487305
2021-11-26,53.49856185913086
2021-11-29,54.565208435058594
2021-11-30,53.66492462158203
2021-12-01,53.85084915161133
2021-12-02,54.94685363769531
2021-12-03,55.02513885498047
2021-12-06,55.73949432373047
2021-12-07,56.83549880981445
2021-12-08,55.79821014404297
2021-12-09,56.31685256958008
2021-12-10,57.98042678833008
2021-12-13,57.3541374206543
2021-12-14,56.53213882446289
2021-12-15,58.64585876464844
2021-12-16,59.01771545410156
2021-12-17,59.16449737548828
2021-12-20,59.06664276123047
2021-12-21,59.722286224365234
2021-12-22,60.21157455444336
2021-12-23,60.945499420166016
2021-12-27,62.06107711791992
2021-12-28,62.16872024536133
2021-12-29,62.589500427246094
2021-12-30,62.25679016113281
2021-12-31,62.012142181396484
2022-01-03,61.806644439697266
2022-01-04,60.29076385498047
2022-01-05,59.33595275878906
2022-01-06,59.9659309387207
2022-01-07,60.17264175415039
2022-01-10,60.851837158203125
2022-01-11,61.39322280883789
2022-01-12,61.14713668823242
2022-01-13,60.53684616088867
2022-01-14,60.39904022216797
2022-01-18,58.7945671081543
2022-01-19,57.97756576538086
2022-01-20,57.17041015625
2022-01-21,55.79233169555664
2022-01-24,56.008888244628906
2022-01-25,55.23126220703125
2022-01-26,54.463478088378906
2022-01-27,53.76459503173828
2022-01-28,54.73908996582031
2022-01-31,54.79814910888672
2022-02-01,54.50284957885742
2022-02-02,55.290321350097656
2022-02-03,54.335514068603516
2022-02-04,54.28629684448242
2022-02-07,54.30598068237305
2022-02-08,54.47332000732422
2022-02-09,55.408443450927734
2022-02-10,54.01068115234375
2022-02-11,53.05587387084961
2022-02-14,52.34714889526367
2022-02-15,53.42007827758789
2022-02-16,53.400390625
2022-02-17,54.89658737182617
2022-02-18,56.314029693603516
2022-02-22,55.41828536987305
2022-02-23,53.5874137878418
2022-02-24,53.87287139892578
2022-02-25,55.162357330322266
2022-02-28,54.89658737182617
2022-03-01,53.76459503173828
2022-03-02,55.270633697509766
2022-03-03,55.19188690185547
2022-03-04,55.62499237060547
2022-03-07,54.71940612792969
2022-03-08,53.54804229736328
2022-03-09,55.04423141479492
2022-03-10,53.853187561035156
2022-03-11,53.83349609375
2022-03-14,53.449607849121094
2022-03-15,54.729248046875
2022-03-16,54.93596267700195
2022-03-17,55.290321350097656
2022-03-18,55.09345245361328
2022-03-21,55.12298583984375
2022-03-22,55.290321350097656
2022-03-23,53.62678909301758
2022-03-24,53.6464729309082
2022-03-25,54.10911560058594
2022-03-28,54.276451110839844
2022-03-29,54.79814910888672
2022-03-30,55.172203063964844
2022-03-31,54.886741638183594
2022-04-01,54.788307189941406
2022-04-04,54.99502182006836
2022-04-05,54.43009948730469
2022-04-06,53.885009765625
2022-04-07,54.14269256591797
2022-04-08,53.79581069946289
2022-04-11,52.408302307128906
2022-04-12,51.35775375366211
2022-04-13,51.684814453125
2022-04-14,50.71355056762695
2022-04-18,50.654090881347656
2022-04-19,51.36766815185547
2022-04-20,52.54705047607422
2022-04-21,52.3091926574707
2022-04-22,50.901859283447266
2022-04-25,51.4766845703125
2022-04-26,50.44596481323242
2022-04-27,48.870147705078125
2022-04-28,50.17837142944336
2022-04-29,48.543087005615234
2022-05-02,49.41524124145508
2022-05-03,49.474700927734375
2022-05-04,51.11989974975586
2022-05-05,49.1674690246582
2022-05-06,48.88996887207031
2022-05-09,48.52326583862305
2022-05-10,49.10800552368164
2022-05-11,48.216033935546875
2022-05-12,47.85924530029297
2022-05-13,49.117916107177734
2022-05-16,48.56291198730469
2022-05-17,50.14863586425781
2022-05-18,47.928619384765625
2022-05-19,41.34785079956055
2022-05-20,42.55696487426758
2022-05-23,42.96330642700195
2022-05-24,43.37956237792969
2022-05-25,43.607513427734375
2022-05-26,44.58868408203125
2022-05-27,45.21305847167969
2022-05-31,44.64814376831055
2022-06-01,44.8265380859375
2022-06-02,45.38154602050781
2022-06-03,44.84636306762695
2022-06-06,44.9256477355957
2022-06-07,45.16350555419922
2022-06-08,44.51930236816406
2022-06-09,43.86519241333008
2022-06-10,43.1020622253418
2022-06-13,42.85429382324219
2022-06-14,42.5272331237793
2022-06-15,43.40929412841797
2022-06-16,42.93357849121094
2022-06-17,43.002952575683594
2022-06-21,43.74626159667969
2022-06-22,43.18134689331055
2022-06-23,42.54705810546875
2022-06-24,43.70661926269531
2022-06-27,43.37956237792969
2022-06-28,42.675899505615234
2022-06-29,42.497501373291016
2022-06-30,42.2596435546875
2022-07-01,42.21999740600586
2022-07-05,41.959999084472656
2022-07-06,42.689998626708984
2022-07-07,43.220001220703125
2022-07-08,43.38999938964844
2022-07-11,43.25
2022-07-12,42.86000061035156
2022-07-13,42.70000076293945
2022-07-14,42.33000183105469
2022-07-15,43.06999969482422
2022-07-18,42.599998474121094
2022-07-19,44.029998779296875
2022-07-20,44.130001068115234
2022-07-21,44.58000183105469
2022-07-22,44.459999084472656
2022-07-25,44.34000015258789
2022-07-26,43.83000183105469
2022-07-27,44.63999938964844
2022-07-28,45.619998931884766
2022-07-29,45.369998931884766
2022-08-01,45.279998779296875
2022-08-02,44.91999816894531
2022-08-03,45.709999084472656
2022-08-04,45.380001068115234
2022-08-05,45.0099983215332
2022-08-08,45.02000045776367
2022-08-09,44.91999816894531
2022-08-10,46.02000045776367
2022-08-11,45.900001525878906
2022-08-12,46.61000061035156
2022-08-15,46.59000015258789
2022-08-16,46.77000045776367
2022-08-17,46.65999984741211
2022-08-18,49.369998931884766
2022-08-19,48.70000076293945
2022-08-22,47.709999084472656
2022-08-23,47.40999984741211
2022-08-24,47.06999969482422
2022-08-25,47.27000045776367
2022-08-26,45.88999938964844
2022-08-29,45.709999084472656
2022-08-30,45.2400016784668
2022-08-31,44.720001220703125
2022-09-01,45.290000915527344
2022-09-02,44.59000015258789
2022-09-06,44.470001220703125
2022-09-07,45.02000045776367
2022-09-08,45.369998931884766
2022-09-09,45.77000045776367
2022-09-12,46.400001525878906
2022-09-13,44.11000061035156
2022-09-14,44.18000030517578
